Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Value,Rank
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,225869.0,Uday Doley,INR,1.0,16-Feb-2024 04:35 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,225882.0,Power Tools and Engineering,INR,1.0,06-Feb-2024 02:19 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,225918.0,KRISHNA ENGINEERINGS,INR,1.0,16-Feb-2024 11:57 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,225959.0,SSK INDUSTRIES,INR,1.0,07-Feb-2024 03:11 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,225961.0,RINTU DIHINGIA,INR,1.0,15-Feb-2024 03:37 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,226017.0,NITUL KONCH,INR,1.0,08-Feb-2024 05:21 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,226040.0,YOGYA PROJECTS,INR,1.0,17-Feb-2024 02:59 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,226056.0,Hemanga Kumar Das,INR,1.0,17-Feb-2024 02:25 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,226183.0,SRI PHIJU PEGU,INR,1.0,17-Feb-2024 11:18 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,226195.0,RAJMONI CHETIA,INR,1.0,13-Feb-2024 10:36 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,226204.0,Ranjit Gogoi,INR,1.0,16-Feb-2024 03:13 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,226272.0,GLOBAL POWER AND ENGINEERS,INR,1.0,01-Feb-2024 01:40 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,226340.0,RANA GOGOI,INR,1.0,14-Feb-2024 11:26 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,226357.0,NECCON POWER & INFRA LTD,INR,1.0,17-Feb-2024 03:02 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,226366.0,GHANASHYAM KUTUM,INR,1.0,17-Feb-2024 10:33 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,226376.0,SHAMPAK BORAH,INR,1.0,16-Feb-2024 03:12 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,226387.0,KRIPONATH BORI,INR,1.0,16-Feb-2024 11:31 AM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,226397.0,Hitech Industries,INR,1.0,16-Feb-2024 05:06 PM,Accepted-AOC,Awarded,12-Jul-2024 01:08 PM,,,,,,,,,1.0,L1A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
